naId,recordGroup,level,status,exemptions,securityClassification,note,coverageStart,coverageEnd,title
7579493,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo to Chief, WH Division re: Mario Lazo, 10/18/61"
7579602,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo to Deputy DCI from Kirk re: CIA's Efforts to Prevent Publication, 4/16/62"
1280595,263,series,Restricted - Partly,FOIA (b)(1) National Security,Secret,"Most documents have been declassified, but some are still classified and unavailable for research. Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",1927,1956,Information Reports Filed Under File Code U
1280596,263,series,Restricted - Partly,FOIA (b)(1) National Security,Secret,"Most documents have been declassified, but some are still classified and unavailable for research. Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,Information Reports Filed Under File Code OO-M
7542201,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"26) NIE 48, 8 Jan 52, Likelihood of the Deliberate Initiation of Full-Scale War by the USSR Against the US and Its Western Allies Prior to the End of 1952"
7553551,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"9) NIE 11-4-61, 24 Aug 61, Main Trends in Soviet Capabilities and Policies, 1961-1966"
7579522,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to Dulles from Kirk re: Progress of Illness and Returning to Work, 2/10/53"
7542524,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"41) NIE 11-14-71, 9 Sept 71, Warsaw Pact Forces for Operations in Eurasia"
7542551,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"9) NIE 11-1-62, 5 Dec 62, The Soviet Space Program"
7553430,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"15) NIE 12-4-62, 9 May 62, The Outlook in East Germany"
7553450,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"35) SNIE 11-9-68, 18 Jan 68, Soviet Interests and Activities in Arab States"
7553490,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"23) NIE 11-3-61, 11 Jul 61, Sino-Soviet Air Defense Capabilities Through Mid-1966"
7553619,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"18) NIE 11-11-69, 13 Feb 69, Soviet Chemical and Biological Warfare Capabilities"
7542449,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"41) NIE 11-3-66, 17 Nov 66, Soviet Strategic Air and Missile Defenses"
7542502,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"19) NIE 11-2A-65, 19 May 65, The Soviet Atomic Energy Program"
7553545,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"3) Memo to Holders of NIE 11-5-59, Soviet Capabilities in Guided Missiles and Space Vehicles"
7542429,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"21) NIE 11-8-61, 7 Jun 61, Soviet Capabilities for Long Range Attack"
7553289,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"55) NIE 12.4-54, 22 Jan 54, Probable Developments in East Germany Through 1955"
102260466,263,series,Restricted - Fully,FOIA (b)(1) National Security,Top Secret,,,,Historical Source Files
7542351,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"49) SNIE 3-11/2-82, 21 Sept 82, The Soviet Gas Pipeline in Perspective"
7542376,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"20) NIE 11-12-62, 5 Dec 62, Trends in soviet Policy Toward Sub-Saharan Africa"
7542421,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"13) NIE 11-4-58, 23 Dec 58, Main Trends in Soviet Capabilities and Policies, 1958-1963"
7542426,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"18) NIE 11-5-60, Soviet Capabilities in Guided Missiles and Space Vehicles"
7542645,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"SNIE 11-6-76, 10 Feb 76, Implications of the 1975 Soviet Harvest"
7542356,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIE 11-3/8-82, 15 Feb 83, Soviet Capabilities for Strategic Nuclear Conflict, 1982-92"
7553664,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIE 11-6-66, 27 Jan 66, Anti-Communist Resistance Potential in the USSR and Eastern Europe"
102260489,263,series,Restricted - Fully,FOIA (b)(1) National Security,Secret,,,,Research and Development Project Files
5956125,263,series,Restricted - Fully,Other,Top Secret,"Per the Central Intelligence Agency (CIA) Information Act of 1984, these records are exempted from search, review, publication, or disclosure under the Freedom of Information Act (FOIA). They are also exempted from Mandatory Declassification Review (MDR) requests under Section 3.5(a)(2) of Executive Order 13526.",,,Headquarters PBHISTORY Subject Files
6106938,263,series,Restricted - Partly,Other,,Some records were redacted by the Central Intelligence Agency (CIA) prior to their release.,,,Records Relating to Activities in Guatemala
7542479,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"71) NIE 11-3/8-81, 23 Mar 82, Soviet Capabilities for Strategic Nuclear Conflict, 1981-91"
7553301,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"67) SNIE 11-7A-54, 14 Sept 54, Soviet Gross Capabilities for Attacks on the US and Key Overseas Installations Through 1 July 1957"
7553513,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"46) NIE 11-4-68, 19 Sept 68, Main Issues in Soviet Military Policy"
